,,mass,airspeed,lift,cl,CDind,CDff,e,wing_l,fs_v,Cd0,Cd,drag,power,solar_power
S8025,155,6.0,24.0,58.86,0.1298073796504324,0.0002828,0.0002831,0.9922,58.86,24.0,0.0075737830811771914,0.007856583081177192,3.5624976130280364,263.0767468082242,168
S8025,156,7.0,24.0,68.67,0.15144194292550447,0.0003848,0.0003853,0.9922,68.67,24.0,0.007669142141746661,0.008053942141746661,3.651988321001666,269.6852913970461,168
S8025,157,8.0,24.0,78.48,0.17307650620057655,0.0005026,0.0005033,0.9922,78.48,24.0,0.007771900753738423,0.008274500753738423,3.75199865891,277.0706701964307,168
S8025,158,9.0,24.0,88.29,0.19471106947564862,0.0006361,0.000637,0.9922,88.29,24.0,0.007881940393609949,0.00851804039360995,3.8624295391992494,285.22556597163685,168
S8025,159,10.0,24.0,98.10000000000001,0.2163456327507207,0.0007852,0.0007864,0.9922,98.10000000000001,24.0,0.007999257274942188,0.008784457274942188,3.983233900842207,294.1465034468091,168
S8025,160,11.0,24.0,107.91000000000001,0.23798019602579276,0.00095,0.0009516,0.9922,107.91000000000001,24.0,0.00812396234843956,0.00907396234843956,4.11450739755668,303.84054628110863,168
S8025,161,12.0,24.0,117.72,0.2596147593008648,0.0011304,0.0011326,0.9922,117.72,24.0,0.00825628130192996,0.00938668130192996,4.2563070213686185,314.31190311645184,168
S8025,162,13.0,24.0,127.53,0.2812493225759369,0.0013265,0.0013293,0.9922,127.53,24.0,0.008396554560364762,0.009723054560364762,4.408832479048995,325.5753215297719,168
S8025,163,14.0,24.0,137.34,0.30288388585100895,0.0015383,0.0015418,0.9922,137.34,24.0,0.008545237285818807,0.010083537285818806,4.572290159786134,337.64604256882217,168
S8025,164,15.0,24.0,147.15,0.324518449126081,0.0017656,0.0017701,0.9922,147.15,24.0,0.008702899377490416,0.010468499377490417,4.746847791076517,350.53645226411203,168
S8025,165,5.0,25.0,49.050000000000004,0.0996920675715321,0.0001668,0.0001669,0.9922,49.050000000000004,25.0,0.007448809314724763,0.007615609314724763,3.746994580278108,288.23035232908524,168
S8025,166,6.0,25.0,58.86,0.1196304810858385,0.0002402,0.0002404,0.9922,58.86,25.0,0.007526313428753068,0.007766513428753069,3.821241679103472,293.94166762334396,168
S8025,167,7.0,25.0,68.67,0.13956889460014493,0.0003269,0.0003272,0.9922,68.67,25.0,0.007610406214705473,0.007937306214705474,3.9052743043166505,300.4057157166654,168
S8025,168,8.0,25.0,78.48,0.15950730811445135,0.0004269,0.0004274,0.9922,78.48,25.0,0.007700860156313282,0.008127760156313283,3.998980514483874,307.61388572952876,168
S8025,169,9.0,25.0,88.29,0.17944572162875777,0.0005403,0.000541,0.9922,88.29,25.0,0.007797530515802207,0.008337830515802207,4.102338297945817,315.56448445737055,168
S8025,170,10.0,25.0,98.10000000000001,0.1993841351430642,0.0006669,0.0006679,0.9922,98.10000000000001,25.0,0.007900355333892365,0.008567255333892364,4.21521876678801,324.24759744523146,168
S8025,171,11.0,25.0,107.91000000000001,0.2193225486573706,0.0008069,0.0008082,0.9922,107.91000000000001,25.0,0.008009355429798278,0.008816255429798277,4.337730567392622,333.6715821071248,168
S8025,172,12.0,25.0,117.72,0.239260962171677,0.0009602,0.0009619,0.9922,117.72,25.0,0.008124634401228873,0.009084834401228873,4.469875469886676,343.8365746066674,168
S8025,173,13.0,25.0,127.53,0.25919937568598345,0.0011268,0.001129,0.9922,127.53,25.0,0.008246378624387485,0.009373178624387486,4.611745174171641,354.7496287824339,168
S8025,174,14.0,25.0,137.34,0.27913778920028987,0.0013067,0.0013094,0.9922,137.34,25.0,0.008374857253971848,0.009681557253971847,4.763472108416028,366.4209314166175,168
S8025,175,15.0,25.0,147.15,0.2990762027145963,0.0014999,0.0015033,0.9922,147.15,25.0,0.008510422223174108,0.010010322223174108,4.925229429055407,378.8638022350313,168
S1223,0,5.0,10.0,49.050000000000004,0.6230754223220756,0.0065432,0.006591,0.9788,49.050000000000004,10.0,-0.003743836508643291,0.002799363491356709,0.22037264564107606,6.7806967889561856,168
S1223,1,6.0,10.0,58.86,0.7476905067864906,0.009416,0.009464,0.9816,58.86,10.0,0.0015985394890237663,0.011014539489023766,0.867091113822408,26.67972657915101,168
S1223,2,7.0,10.0,68.67,0.8723055912509058,0.0128185,0.0128595,0.9834,68.67,10.0,0.006700856524595286,0.019519356524595285,1.53661082307383,47.280333017656304,168
S1223,3,8.0,10.0,78.48,0.9969206757153208,0.0167514,0.0167794,0.9847,78.48,10.0,0.011608188948398481,0.028359588948398483,2.2325352406532586,68.69339202010026,168
S1223,4,9.0,10.0,88.29,1.121535760179736,0.0212148,0.0212265,0.9857,88.29,10.0,0.016219756050482675,0.037434556050482674,2.946938538248165,90.67503194609738,168
S1223,5,10.0,10.0,98.10000000000001,1.2461508446441512,0.0262078,0.0262042,0.9865,98.10000000000001,10.0,0.020288922060619406,0.0464967220606194,3.6603341030108516,112.6256647080262,168
S1223,6,11.0,10.0,107.91000000000001,1.3707659291085663,0.0317282,0.0317165,0.9871,107.91000000000001,10.0,0.02342319614830207,0.05515139614830207,4.341650920834873,133.58925910261146,168
S1223,7,12.0,10.0,117.72,1.4953810135729813,0.037773,0.0377681,0.9876,117.72,10.0,0.0250842324227464,0.0628572324227464,4.94827293756099,152.25455192495355,168
S1223,8,13.0,10.0,127.53,1.6199960980373964,0.0443379,0.0443646,0.988,127.53,10.0,0.02458782993289012,0.06892572993289012,5.425999697771225,166.95383685449923,168
S1223,9,14.0,10.0,137.34,1.7446111825018116,0.0514172,0.0515121,0.9883,137.34,10.0,0.02110393266739306,0.07252113266739306,5.709038472547691,175.66272223223663,168
S1223,10,15.0,10.0,147.15,1.8692262669662265,0.0590038,0.0592177,0.9886,147.15,10.0,0.013656629554636986,0.07266042955463699,5.720004259472573,176.00013106069454,168
S1223,11,5.0,11.0,49.050000000000004,0.5149383655554344,0.004478,0.0045199,0.975,49.050000000000004,11.0,0.005869975859451594,0.010347975859451594,0.9856873168861989,33.36172457153288,168
S1223,12,6.0,11.0,58.86,0.6179260386665212,0.0064358,0.0064834,0.9787,58.86,11.0,0.005932917984564273,0.012368717984564273,1.1781713263654008,39.876567969290484,168
S1223,13,7.0,11.0,68.67,0.720913711777608,0.0087541,0.0088027,0.9811,68.67,11.0,0.006922877212324401,0.015676977212324403,1.4932966422788945,50.542347892516425,168
S1223,14,8.0,11.0,78.48,0.8239013848886949,0.0114339,0.0114784,0.9828,78.48,11.0,0.008632745410594923,0.020066645410594924,1.9114306162214325,64.69457470287925,168
S1223,15,9.0,11.0,88.29,0.9268890579997818,0.0144758,0.0145118,0.984,88.29,11.0,0.01086784295413293,0.025343642954132932,2.4140863646066726,81.70753849437968,168
S1223,16,10.0,11.0,98.10000000000001,1.0298767311108687,0.0178802,0.0179041,0.985,98.10000000000001,11.0,0.01344591872458999,0.031326118724589985,2.9839418194908727,100.9949538904603,168
S1223,17,11.0,11.0,107.91000000000001,1.1328644042219556,0.0216469,0.021657,0.9858,107.91000000000001,11.0,0.01619715011051194,0.03784405011051194,3.604801626925545,122.00867044978764,168
S1223,18,12.0,11.0,117.72,1.2358520773330424,0.0257751,0.0257726,0.9864,117.72,11.0,0.018964143007338844,0.04473924300733884,4.261597146957448,144.23867266625209,168
S1223,19,13.0,11.0,127.53,1.3388397504441292,0.0302638,0.030253,0.9869,127.53,11.0,0.02160193181740527,0.05186573181740527,4.9404245552759445,167.2143695631858,168
S1223,20,14.0,11.0,137.34,1.441827423555216,0.0351113,0.035101,0.9874,137.34,11.0,0.023977979449939953,0.059089279449939955,5.62849721615381,190.50298270059048,168
S1223,21,15.0,11.0,147.15,1.544815096666303,0.0403154,0.0403194,0.9877,147.15,11.0,0.02597217732106595,0.06628757732106595,6.314164733270906,213.71019097224607,168
S1223,22,5.0,12.0,49.050000000000004,0.4326912655014414,0.0031723,0.0032069,0.9705,49.050000000000004,12.0,0.01854755037577485,0.02171985037577485,2.4621681690226023,90.910824702373,168
S1223,23,6.0,12.0,58.86,0.5192295186017296,0.0045524,0.0045946,0.9752,58.86,12.0,0.014405683134769715,0.018958083134769717,2.149093480504651,79.35114389555633,168
S1223,24,7.0,12.0,68.67,0.6057677717020179,0.006186,0.0062331,0.9783,68.67,12.0,0.01183797672969986,0.01802397672969986,2.0432029233759357,75.44133870926531,168
S1223,25,8.0,12.0,78.48,0.6923060248023062,0.0080739,0.0081227,0.9805,78.48,12.0,0.01057038243750901,0.01864428243750901,2.113520947782503,78.03769653350781,168
S1223,26,9.0,12.0,88.29,0.7788442779025945,0.0102169,0.0102639,0.9821,88.29,12.0,0.01035127593061989,0.020568175930619888,2.331614039464693,86.09036453408096,168
S1223,27,10.0,12.0,98.10000000000001,0.8653825310028828,0.0126155,0.0126571,0.9833,98.10000000000001,12.0,0.010951457276934314,0.023566957276934315,2.6715567116752386,98.64209396954725,168
S1223,28,11.0,12.0,107.91000000000001,0.951920784103171,0.0152699,0.0153032,0.9843,107.91000000000001,12.0,0.012164150939833099,0.027434050939833098,3.1099315051792535,114.82824019123396,168
S1223,29,12.0,12.0,117.72,1.0384590372034592,0.0181803,0.018203,0.9851,117.72,12.0,0.01380500577817615,0.031985305778176154,3.6258629963361586,133.87801832625817,168
S1223,30,13.0,12.0,127.53,1.1249972903037475,0.0213464,0.0213576,0.9857,127.53,12.0,0.0157120950463024,0.0370584950463024,4.200961116963148,155.11241047248546,168
S1223,31,14.0,12.0,137.34,1.2115355434040358,0.0247678,0.024768,0.9863,137.34,12.0,0.01774591639402985,0.04251371639402985,4.819366498444415,177.945839942563,168
S1223,32,15.0,12.0,147.15,1.298073796504324,0.028444,0.0284357,0.9867,147.15,12.0,0.01978939186665555,0.04823339186665555,5.467750471731152,201.8861712639194,168
S1223,33,5.0,13.0,49.050000000000004,0.368683681847382,0.0023139,0.0023416,0.9652,49.050000000000004,13.0,0.03895134433916836,0.04126524433916836,5.489964255250319,219.59857021001275,168
S1223,34,6.0,13.0,58.86,0.44242041821685835,0.0033148,0.0033504,0.9712,58.86,13.0,0.03018663084404968,0.03350143084404968,4.457059706756603,178.2823882702641,168
S1223,35,7.0,13.0,68.67,0.5161571545863348,0.0044991,0.0045411,0.9751,68.67,13.0,0.023531172767640825,0.028030272767640824,3.7291720435349274,149.16688174139705,168
S1223,36,8.0,13.0,78.48,0.5898938909558111,0.0058673,0.0059138,0.9778,78.48,13.0,0.018689380479047443,0.02455668047904744,3.267042282592498,130.6816913036999,168
S1223,37,9.0,13.0,88.29,0.6636306273252875,0.0074201,0.0074687,0.9799,88.29,13.0,0.015386486930534113,0.022806586930534112,3.034208303815771,121.3683321526308,168
S1223,38,10.0,13.0,98.10000000000001,0.737367363694764,0.0091579,0.0092062,0.9814,98.10000000000001,13.0,0.013368547657524328,0.022526447657524328,2.9969383295324556,119.87753318129823,168
S1223,39,11.0,13.0,107.91000000000001,0.8111041000642404,0.0110812,0.0111265,0.9826,107.91000000000001,13.0,0.012402440778600546,0.023483640778600545,3.124284140861919,124.97136563447674,168
S1223,40,12.0,13.0,117.72,0.8848408364337167,0.0131901,0.01323,0.9836,117.72,13.0,0.012275866995504139,0.025465966995504137,3.3880145572771783,135.5205822910871,168
S1223,41,13.0,13.0,127.53,0.9585775728031931,0.0154847,0.0155172,0.9844,127.53,13.0,0.012797349593135396,0.0282820495931354,3.762668652955306,150.50674611821225,168
S1223,42,14.0,13.0,137.34,1.0323143091726696,0.0179652,0.0179887,0.985,137.34,13.0,0.013796234439553549,0.03176143443955355,4.225569060865025,169.022762434601,168
S1223,43,15.0,13.0,147.15,1.106051045542146,0.0206313,0.0206451,0.9856,147.15,13.0,0.0151226899859768,0.0357539899859768,4.756742148241122,190.26968592964485,168
S1223,44,5.0,14.0,49.050000000000004,0.317895623633712,0.0017308,0.0017526,0.959,49.050000000000004,14.0,0.06266320886063453,0.06439400886063454,9.935733302995905,428.00081920597745,168
S1223,45,6.0,14.0,58.86,0.38147474836045436,0.0024745,0.0025036,0.9665,58.86,14.0,0.04990517845817442,0.05237967845817442,8.081971053913547,348.14644539935273,168
S1223,46,7.0,14.0,68.67,0.44505387308719674,0.003354,0.0033898,0.9713,68.67,14.0,0.03954144147086285,0.042895441470862855,6.61859191421312,285.10857476610363,168
S1223,47,8.0,14.0,78.48,0.5086329978139391,0.0043698,0.0044112,0.9748,78.48,14.0,0.03129293671399449,0.03566273671399449,5.502615027619794,237.0357242666988,168
S1223,48,9.0,14.0,88.29,0.5722121225406815,0.0055224,0.005568,0.9773,88.29,14.0,0.02489710304957435,0.03041950304957435,4.693605427864692,202.18607996955598,168
S1223,49,10.0,14.0,98.10000000000001,0.635791247267424,0.0068121,0.0068602,0.9792,98.10000000000001,14.0,0.02010787938631774,0.02691997938631774,4.153643179499428,178.9261677322831,168
S1223,50,11.0,14.0,107.91000000000001,0.6993703719941664,0.0082393,0.0082881,0.9806,107.91000000000001,14.0,0.016695704679650397,0.024935004679650395,3.8473696666742963,165.73284717981582,168
S1223,51,12.0,14.0,117.72,0.7629494967209087,0.0098042,0.0098517,0.9818,117.72,14.0,0.014447517931708334,0.024251717931708335,3.7419413043600818,161.19131772628043,168
S1223,52,13.0,14.0,127.53,0.8265286214476512,0.011507,0.0115513,0.9828,127.53,14.0,0.013166758191337946,0.024673758191337946,3.8070603975335215,163.99644789375168,168
S1223,53,14.0,14.0,137.34,0.8901077461743935,0.0133478,0.0133873,0.9836,137.34,14.0,0.012673364554095982,0.026021164554095984,4.014959711584579,172.95211065287413,168
S1223,54,15.0,14.0,147.15,0.9536868709011359,0.0153268,0.0153598,0.9843,147.15,14.0,0.012803776162249559,0.02813057616224956,4.340433331501882,186.97251274161954,168
S1223,55,5.0,15.0,49.050000000000004,0.27692240992092243,0.0013232,0.0013403,0.9517,49.050000000000004,15.0,0.09811007916670178,0.09943327916670178,17.612161993388145,812.8690150794528,168
S1223,56,6.0,15.0,58.86,0.3323068919051069,0.0018875,0.001911,0.961,58.86,15.0,0.08092297297503595,0.08281047297503595,14.667840354940616,676.9772471511053,168
S1223,57,7.0,15.0,68.67,0.3876913738892914,0.0025545,0.0025843,0.967,68.67,15.0,0.06633021317351014,0.06888471317351014,12.201234208981194,563.1338865683629,168
S1223,58,8.0,15.0,78.48,0.4430758558734759,0.0033246,0.0033602,0.9712,78.48,15.0,0.054079779200606845,0.05740437920060684,10.16777515620281,469.28193028628345,168
S1223,59,9.0,15.0,88.29,0.4984603378576604,0.0041981,0.0042387,0.9743,88.29,15.0,0.04393209877266533,0.048130198772665334,8.525081991281882,393.46532267454836,168
S1223,60,10.0,15.0,98.10000000000001,0.5538448198418449,0.0051754,0.0052199,0.9766,98.10000000000001,15.0,0.035660047883881704,0.0408354478838817,7.23299612796366,333.8305905213997,168
S1223,61,11.0,15.0,107.91000000000001,0.6092293018260294,0.0062566,0.0063039,0.9784,107.91000000000001,15.0,0.029048950806308933,0.035305550806308934,6.253510748891596,288.6235730257659,168
S1223,62,12.0,15.0,117.72,0.6646137838102139,0.0074421,0.0074907,0.9799,117.72,15.0,0.023896580089856814,0.03133868008985681,5.5508770808632875,256.1943268090748,168
S1223,63,13.0,15.0,127.53,0.7199982657943983,0.0087319,0.0087805,0.9811,127.53,15.0,0.02001315656229195,0.02874505656229195,5.091480407031854,234.9914034014702,168
S1223,64,14.0,15.0,137.34,0.7753827477785828,0.0101263,0.0101734,0.982,137.34,15.0,0.017221349329237832,0.027347649329237833,4.843964054704582,223.56757175559608,168
S1223,65,15.0,15.0,147.15,0.8307672297627673,0.0116254,0.0116695,0.9829,147.15,15.0,0.015356275774174744,0.026981675774174742,4.7791408326295945,220.5757307367505,168
S1223,66,5.0,16.0,49.050000000000004,0.24338883684456075,0.0010314,0.0010447,0.9434,49.050000000000004,16.0,0.12325880750095902,0.12429020750095902,25.0481277488314,1233.1385968655459,168
S1223,67,6.0,16.0,58.86,0.29206660421347286,0.0014673,0.0014862,0.9547,58.86,16.0,0.10435759679215842,0.10582489679215842,21.326825235499182,1049.9360115938057,168
S1223,68,7.0,16.0,68.67,0.340744371582385,0.0019824,0.0020069,0.9621,68.67,16.0,0.08786863712883589,0.08985103712883588,18.107623292452136,891.4522236284128,168
S1223,69,8.0,16.0,78.48,0.3894221389512972,0.002577,0.002607,0.9672,78.48,16.0,0.07359246080127078,0.07616946080127078,15.350383775770228,755.711201268688,168
S1223,70,9.0,16.0,88.29,0.43809990632020934,0.0032511,0.0032863,0.9709,88.29,16.0,0.06133795316172064,0.06458905316172064,13.016591470075051,640.816810834464,168
S1223,71,10.0,16.0,98.10000000000001,0.4867776736891215,0.0040052,0.0040448,0.9737,98.10000000000001,16.0,0.05092235262442117,0.05492755262442117,11.069515312029269,544.9607538229794,168
S1223,72,11.0,16.0,107.91000000000001,0.5354554410580337,0.0048394,0.0048827,0.9759,107.91000000000001,16.0,0.04217125066558629,0.04701065066558629,9.474027013899752,466.4136376073723,168
S1223,73,12.0,16.0,117.72,0.5841332084269457,0.0057538,0.0058,0.9777,117.72,16.0,0.034918591823408146,0.04067239182340815,8.196681675307303,403.5289440151288,168
S1223,74,13.0,16.0,127.53,0.6328109757958579,0.0067486,0.0067966,0.9791,127.53,16.0,0.029006673698057005,0.035755273698057005,7.20573793616406,354.74402147269217,168
S1223,75,14.0,16.0,137.34,0.68148874316477,0.007824,0.0078728,0.9803,137.34,16.0,0.024286146951681412,0.03211014695168141,6.4711378237361075,318.57909286085453,168
S1223,76,15.0,16.0,147.15,0.7301665105336822,0.0089801,0.0090285,0.9813,147.15,16.0,0.02061601530840808,0.029596115308408076,5.9644865997060155,293.6362633701423,168
S1223,77,5.0,17.0,49.050000000000004,0.21559703194535487,0.0008178,0.0008282,0.9339,49.050000000000004,17.0,0.14000820342321008,0.14082600342321008,32.039010025236486,1675.886678243139,168
S1223,78,6.0,17.0,58.86,0.2587164383344258,0.0011601,0.0011752,0.9475,58.86,17.0,0.12118039305314035,0.12234049305314035,27.83341277990086,1455.9015915640448,168
S1223,79,7.0,17.0,68.67,0.3018358447234968,0.0015643,0.0015843,0.9564,68.67,17.0,0.10442320107925891,0.10598750107925892,24.11298003979622,1261.294340543187,168
S1223,80,8.0,17.0,78.48,0.3449552511125678,0.0020307,0.0020557,0.9626,78.48,17.0,0.08958886533620859,0.09161956533620859,20.844163016493027,1090.310065478097,168
S1223,81,9.0,17.0,88.29,0.3880746575016388,0.0025594,0.0025893,0.9671,88.29,17.0,0.07653494830979224,0.07909434830979224,17.994578819520232,941.2548920979813,168
S1223,82,10.0,17.0,98.10000000000001,0.43119406389070974,0.0031506,0.0031851,0.9704,98.10000000000001,17.0,0.06512433713697274,0.06827493713697275,15.533078708696326,812.499501685654,168
S1223,83,11.0,17.0,107.91000000000001,0.4743134702797807,0.0038045,0.003843,0.9731,107.91000000000001,17.0,0.055225243605873046,0.05902974360587305,13.429725343352326,702.4779410368908,168
S1223,84,12.0,17.0,117.72,0.5174328766688516,0.0045212,0.0045633,0.9752,117.72,17.0,0.046711204155776134,0.05123240415577614,11.655770031554752,609.686432419787,168
S1223,85,13.0,17.0,127.53,0.5605522830579226,0.0053008,0.0053457,0.9769,127.53,17.0,0.03946107987712498,0.04476187987712498,10.183675480882634,532.6845636153994,168
S1223,86,14.0,17.0,137.34,0.6036716894469936,0.0061434,0.0061905,0.9783,137.34,17.0,0.03335905651152269,0.03950245651152269,8.987115798427551,470.09528791774875,168
S1223,87,15.0,17.0,147.15,0.6467910958360645,0.0070492,0.0070976,0.9794,147.15,17.0,0.02829464445173234,0.03534384445173234,8.040999241570601,420.6061141744622,168
